flat,school,school_dist,num_school_2km
486B TAMPINES AVE 9,White Sands Primary School,0.8400743901212853,19
105 PASIR RIS ST 12,Casuarina Primary School,0.4485388313944697,13
203 MARSILING DR,Marsiling Primary School,1.1028582364274049,6
348 WOODLANDS AVE 3,Si Ling Primary School,0.4659426243820597,14
785D WOODLANDS RISE,Riverside Primary School,0.44108756556787077,19
272 BISHAN ST 24,Catholic High School (Primary),0.26131635428843675,10
657 JLN TENAGA,Telok Kurau Primary School,0.5271507157896793,6
47 STIRLING RD,New Town Primary School,0.26654803238004193,4
265A PUNGGOL WAY,Valour Primary School,0.13539409500150829,23
34 WHAMPOA WEST,Bendemeer Primary School,0.27150576755262923,8
203D COMPASSVALE RD,North Vista Primary School,0.47458126668456774,24
766 JURONG WEST ST 74,Westwood Primary School,0.42325343074459665,12
430D FERNVALE LINK,Sengkang Green Primary School,0.37956888557907087,7
622 ANG MO KIO AVE 9,Anderson Primary School,0.30479807108462215,6
44 MOH GUAN TER,Zhangde Primary School,0.5686172814291931,9
613A PUNGGOL DR,Punggol View Primary School,0.3114934381568962,23
618 WOODLANDS AVE 4,Woodlands Ring Primary School,0.1696666366316991,17
608 CHOA CHU KANG ST 62,De La Salle School,0.4457113888345197,7
52 STRATHMORE AVE,Queenstown Primary School,0.2640848050813338,6
789 CHOA CHU KANG NTH 6,Yew Tee Primary School,0.23781859469094785,9
723 WOODLANDS AVE 6,Admiralty Primary School,0.32539408926363433,16
608 ELIAS RD,Elias Park Primary School,0.26012465525380457,10
722 CLEMENTI WEST ST 2,Clementi Primary School,1.3376470370551783,6
749 WOODLANDS CIRCLE,Evergreen Primary School,0.04312357384891544,17
501 BEDOK NTH ST 3,Fengshan Primary School,0.21167160673413832,10
166 HOUGANG AVE 1,Methodist Girls' School (Primary),0.4051976627673024,6
14 JOO SENG RD,Cedar Primary School,0.4733788096475386,10
646 HOUGANG AVE 8,Xinmin Primary School,0.2651458950394071,15
748 YISHUN ST 72,Jiemin Primary School,0.33715775030946005,14
246 SIMEI ST 5,Angsana Primary School,0.4669881548916631,23
8 TOH YI DR,Pei Hwa Presbyterian Primary School,0.2328923968376408,3
422 JURONG WEST ST 42,Shuqun Primary School,0.6132672559354753,12
411 SAUJANA RD,Greenridge Primary School,0.3094017772102661,11
804 TAMPINES AVE 4,Junyuan Primary School,0.3121034886532867,24
120B EDGEDALE PLAINS,Mee Toh School,0.13337168794546378,22
698D HOUGANG ST 52,Montfort Junior School,0.21018077182403133,17
11 JLN BT MERAH,Gan Eng Seng Primary School,0.741494231800628,7
156 WOODLANDS ST 13,Marsiling Primary School,0.08228764908130866,11
284 CHOA CHU KANG AVE 3,Chua Chu Kang Primary School,0.21884710688572348,9
129 BEDOK NTH ST 2,Bedok Green Primary School,0.45460954450641333,10
37 TEBAN GDNS RD,Qifa Primary School,1.7502158179254195,4
259A PUNGGOL FIELD,Punggol Green Primary School,0.42148436995413174,22
441A FERNVALE RD,Fernvale Primary School,0.11904791542343857,8
710 YISHUN AVE 5,Jiemin Primary School,0.30221066197585533,12
116 SERANGOON NTH AVE 1,Rosyth School,0.6174958170201051,8
113 ANG MO KIO AVE 4,CHIJ St. Nicholas Girls' School,0.26703471906760046,8
992B BUANGKOK LINK,Hougang Primary School,0.7190811993439757,15
120 PENDING RD,Zhenghua Primary School,0.27618647239854915,11
303C ANCHORVALE LINK,Palm View Primary School,0.44177918439359315,24
509 CHOA CHU KANG ST 51,De La Salle School,0.7575358834976426,10
809B CHOA CHU KANG AVE 1,Chua Chu Kang Primary School,0.48096503064119334,10
716 BEDOK RESERVOIR RD,Damai Primary School,0.4888277090013265,13
459 ANG MO KIO AVE 10,Teck Ghee Primary School,0.9503334706759311,10
180A RIVERVALE CRES,Mee Toh School,0.4956170944238023,19
453A BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.366315730607978,12
74 WHAMPOA DR,Hong Wen School,0.32712996936686134,14
440 JURONG WEST AVE 1,Shuqun Primary School,0.43008733117731307,8
321B ANCHORVALE DR,Nan Chiau Primary School,0.2187913749663063,25
37 JLN RUMAH TINGGI,Queenstown Primary School,0.7271556261286257,7
366 BT BATOK ST 31,Dazhong Primary School,0.14006575612734307,8
319 SERANGOON AVE 2,Yangzheng Primary School,0.4332512395699424,15
625 BT BATOK CTRL,Lianhua Primary School,0.6969715576004921,10
314 YISHUN RING RD,Xishan Primary School,0.4846982800355127,12
899C WOODLANDS DR 50,Woodlands Ring Primary School,0.30091254500665326,17
191 BISHAN ST 13,Kuo Chuan Presbyterian Primary School,0.3532861881124101,17
111 SIMEI ST 1,Changkat Primary School,0.374656171763861,23
540 JURONG WEST AVE 1,Rulang Primary School,0.5489032986746805,10
162 MEI LING ST,Queenstown Primary School,0.6394885393335809,5
335A YISHUN ST 31,Huamin Primary School,0.6978144893679925,12
130 PASIR RIS ST 11,White Sands Primary School,0.4376600718561953,19
211 TAMPINES ST 23,Chongzheng Primary School,0.5302934442892872,22
531 HOUGANG AVE 6,Montfort Junior School,0.23979578362373805,18
578 ANG MO KIO AVE 10,Jing Shan Primary School,0.31860366244756705,8
230 ANG MO KIO AVE 3,Ang Mo Kio Primary School,0.19287425938276098,9
445 SIN MING AVE,Ai Tong School,0.25255698495505663,4
240 BT PANJANG RING RD,Zhenghua Primary School,0.21367675207042955,10
245 JURONG EAST ST 24,Yuhua Primary School,0.14513473494858564,10
661 WOODLANDS RING RD,Woodlands Ring Primary School,0.1619593389312176,17
460 PASIR RIS DR 4,Casuarina Primary School,0.28046687773589823,12
322A SUMANG WALK,Punggol Cove Primary School,0.19844112301479,16
631 ANG MO KIO AVE 4,Mayflower Primary School,0.44172163368106937,7
720 BEDOK RESERVOIR RD,Damai Primary School,0.40603390275160234,10
718 WOODLANDS AVE 6,Admiralty Primary School,0.14654292630630034,18
260B SENGKANG EAST WAY,Compassvale Primary School,0.2959942364132894,22
225 SIMEI ST 4,Changkat Primary School,0.6110904663623065,15
783B WOODLANDS RISE,Riverside Primary School,0.2131196879216397,18
340 CHOA CHU KANG LOOP,South View Primary School,0.2824379697158242,11
356 BT BATOK ST 31,St. Anthony's Primary School,0.30126644147298487,9
269C QUEEN ST,Stamford Primary School,0.5267202603444325,6
66 BEDOK STH AVE 3,Temasek Primary School,0.2100904441713274,6
272D SENGKANG CTRL,Palm View Primary School,0.2465669256829407,19
54 MARINE TER,Ngee Ann Primary School,0.27366324596925845,10
427 TAMPINES ST 41,Tampines Primary School,0.10538066952905616,26
238 SERANGOON AVE 2,Yangzheng Primary School,0.5432337702282796,14
212B PUNGGOL WALK,Punggol Green Primary School,0.16508939898047306,26
233 ANG MO KIO AVE 3,Ang Mo Kio Primary School,0.3766585617606355,9
429 CLEMENTI AVE 3,Clementi Primary School,0.23993358285543254,6
672B YISHUN AVE 4,Northland Primary School,0.28131144933220226,12
529 ANG MO KIO AVE 10,Jing Shan Primary School,0.3700354850458155,8
888 TAMPINES ST 81,St. Hilda's Primary School,0.6838819039680838,11
639 BEDOK RESERVOIR RD,Maha Bodhi School,0.502618702348855,6
249 CHOA CHU KANG AVE 2,South View Primary School,0.24062116246391588,12
877 WOODLANDS AVE 9,Evergreen Primary School,0.37821096799092335,17
185C RIVERVALE CRES,Rivervale Primary School,0.21690733804516418,23
128B PUNGGOL FIELD WALK,Greendale Primary School,0.3911429679898327,18
535 BT BATOK ST 52,Lianhua Primary School,0.426821629623196,9
618 CHOA CHU KANG NTH 7,Unity Primary School,0.2776074633191531,6
677 HOUGANG AVE 8,Xinmin Primary School,0.1326995099961882,14
614A EDGEFIELD PLAINS,Oasis Primary School,0.2058508916278053,23
95 OLD AIRPORT RD,Kong Hwa School,0.30763657011678847,7
122B EDGEDALE PLAINS,Mee Toh School,0.12340130682369997,20
205 CLEMENTI AVE 6,Nan Hua Primary School,0.25387859005744773,8
785 CHOA CHU KANG DR,Kranji Primary School,0.16200900866099724,9
34 TANGLIN HALT RD,New Town Primary School,0.3683096482691854,4
226C SUMANG LANE,Punggol Green Primary School,0.5381163488575825,23
707 BEDOK NTH RD,Damai Primary School,0.22055334968238605,9
329 SEMBAWANG CL,Sembawang Primary School,0.4015858430227383,11
753 JURONG WEST ST 74,Westwood Primary School,0.15500225521609512,12
552 BEDOK NTH AVE 1,Fengshan Primary School,0.4985266827925555,12
119 ANG MO KIO AVE 3,Ang Mo Kio Primary School,0.5646456482430284,10
181 PASIR RIS ST 11,White Sands Primary School,0.13390392962326952,15
204 SERANGOON CTRL,Yangzheng Primary School,0.6706368637025513,12
319 BT BATOK ST 33,Dazhong Primary School,0.3276639721063271,7
333 UBI AVE 1,Maha Bodhi School,0.2713223923670318,8
302 UBI AVE 1,Maha Bodhi School,0.16356634363704836,5
517 SERANGOON NTH AVE 4,Rosyth School,0.201052256303718,10
890C TAMPINES AVE 1,St. Hilda's Primary School,0.42719052500861027,20
134 POTONG PASIR AVE 3,St. Andrew's Junior School,0.3637972896997622,14
426A YISHUN AVE 11,Huamin Primary School,0.4939833109450503,14
812B CHOA CHU KANG AVE 7,Chua Chu Kang Primary School,0.7216005318432822,10
175C PUNGGOL FIELD,Edgefield Primary School,0.21893191526119168,24
32 TANGLIN HALT RD,New Town Primary School,0.07969253779382132,4
603 ANG MO KIO AVE 5,CHIJ St. Nicholas Girls' School,0.7620651780347942,5
118 YISHUN RING RD,Ahmad Ibrahim Primary School,0.5721095986246082,9
25 TOA PAYOH EAST,Pei Chun Public School,0.39939718094434035,16
880 YISHUN ST 81,Naval Base Primary School,0.3841423812520791,7
844 WOODLANDS AVE 4,Evergreen Primary School,0.15329592078868157,17
673A EDGEFIELD PLAINS,Oasis Primary School,0.23349432027466202,20
268 BT BATOK EAST AVE 4,Keming Primary School,0.5133490307170487,8
405 FAJAR RD,Zhenghua Primary School,0.29649243141380655,11
187 PUNGGOL CTRL,Horizon Primary School,0.29444075428069766,23
830 HOUGANG CTRL,Montfort Junior School,0.3245499416319091,14
178 EDGEFIELD PLAINS,Edgefield Primary School,0.09974877900432319,23
323 UBI AVE 1,Maha Bodhi School,0.34832419810326753,8
628 YISHUN ST 61,Naval Base Primary School,0.2831073430199232,12
459 CHOA CHU KANG AVE 4,Concord Primary School,0.2358384437124913,4
670 WOODLANDS DR 71,Admiralty Primary School,0.42414045503497266,17
5 HAIG RD,Haig Girls' School,0.7060146161759091,12
102 POTONG PASIR AVE 1,St. Andrew's Junior School,0.482637604495847,15
130 CASHEW RD,Bukit Panjang Primary School,0.21654297147257273,9
106 TAMPINES ST 11,Angsana Primary School,0.44612994862491473,24
562 ANG MO KIO AVE 3,Jing Shan Primary School,0.7992629985976752,10
574 CHOA CHU KANG ST 52,De La Salle School,0.2184089447504352,10
762 PASIR RIS ST 71,Meridian Primary School,0.10770635765811185,6
588B MONTREAL DR,Wellington Primary School,0.3552195954171496,6
141 SERANGOON NTH AVE 2,Rosyth School,0.4780536039901344,10
354D ADMIRALTY DR,Canberra Primary School,0.31429990994288143,10
236 YISHUN RING RD,Xishan Primary School,0.15836688455453043,12
247 JURONG EAST ST 24,Yuhua Primary School,0.24862492393821634,9
433 HOUGANG AVE 8,Punggol Primary School,0.19809273764497778,16
342 BT BATOK ST 34,St. Anthony's Primary School,0.18582840939871142,7
494G TAMPINES ST 45,White Sands Primary School,0.661923509866862,22
39A BENDEMEER RD,Bendemeer Primary School,0.20991308905842881,10
414 EUNOS RD 5,Haig Girls' School,0.8586483150212869,12
886 TAMPINES ST 83,St. Hilda's Primary School,0.5807650918186414,11
18A CIRCUIT RD,Canossa Catholic Primary School,0.7145301563865534,11
130 BT MERAH VIEW,Zhangde Primary School,0.1819308614142068,10
43 TANGLIN HALT RD,New Town Primary School,0.19823072008365006,4
165 HOUGANG AVE 1,Methodist Girls' School (Primary),0.32593933134018793,6
260A PUNGGOL WAY,Valour Primary School,0.3548004442874169,24
78 LOR LIMAU,Hong Wen School,0.41556811458392034,14
27 CHAI CHEE RD,Opera Estate Primary School,0.4613896376736621,10
256 KIM KEAT AVE,Pei Chun Public School,0.6169954713715606,18
278 YISHUN ST 22,Chongfu School,0.09532513668873534,11
14 TOH YI DR,Pei Hwa Presbyterian Primary School,0.40980729147167194,5
603 SENJA RD,West View Primary School,0.31716337025648933,12
123 BEDOK NTH ST 2,Red Swastika School,0.5588158109041822,11
124 RIVERVALE DR,North Spring Primary School,0.13156655771082632,24
38 TELOK BLANGAH RISE,Radin Mas Primary School,0.36434621695506547,7
577 WOODLANDS DR 16,Woodlands Ring Primary School,0.4522342157597182,17
527 BEDOK NTH ST 3,Yu Neng Primary School,0.4436383490605364,14
343 CHOA CHU KANG LOOP,South View Primary School,0.20441631700424706,11
502C YISHUN ST 51,Naval Base Primary School,0.3270800617391481,12
495A TAMPINES ST 43,Tampines Primary School,0.33083950237710763,23
27 MARINE CRES,Pioneer Primary School,5.571974181358757,0
6 TELOK BLANGAH CRES,Radin Mas Primary School,0.7271741047553655,8
216 CHOA CHU KANG CTRL,South View Primary School,0.1801955370654418,11
335C YISHUN ST 31,Huamin Primary School,0.6099767732052146,12
99C LOR 2 TOA PAYOH,Kheng Cheng School,0.18853442353865973,13
441 JURONG WEST AVE 1,Shuqun Primary School,0.4256422616447276,8
160 BISHAN ST 13,Kuo Chuan Presbyterian Primary School,0.3109962146383125,17
186B BEDOK NTH ST 4,St. Anthony's Primary School,0.5202145173869887,12
477 PASIR RIS DR 6,Casuarina Primary School,0.27328805069130896,10
690B WOODLANDS DR 75,Greenwood Primary School,0.5364450999997744,17
445B BT BATOK WEST AVE 8,Princess Elizabeth Primary School,0.30188070256083166,11
828 YISHUN ST 81,Peiying Primary School,0.3570139089517914,8
95C HENDERSON RD,Alexandra Primary School,0.5082350793165613,11
629 SENJA RD,West View Primary School,0.3228208538269388,12
239 JURONG EAST ST 21,Yuhua Primary School,0.20429419229833126,9
738 WOODLANDS CIRCLE,Admiralty Primary School,0.32391833221496874,17
722 YISHUN ST 71,Jiemin Primary School,0.27304846473492145,12
981C BUANGKOK CRES,Hougang Primary School,0.36539985325570024,15
250A COMPASSVALE ST,Seng Kang Primary School,0.24202178413834086,25
244 BISHAN ST 22,Catholic High School (Primary),0.6659936472829762,13
755 YISHUN ST 72,Jiemin Primary School,0.2626145865399639,14
1 GHIM MOH RD,Henry Park Primary School,0.5072890131331897,3
299A TAMPINES ST 22,Angsana Primary School,0.286336353960654,23
705 HOUGANG AVE 2,Holy Innocents' Primary School,0.6665630515573904,14
175B PUNGGOL FIELD,Edgefield Primary School,0.2716324777475866,23
686C CHOA CHU KANG CRES,Unity Primary School,0.31578481383843093,4
705 BEDOK NTH RD,Damai Primary School,0.28460358470099495,9
183A BOON LAY AVE,Corporation Primary School,0.3552168923702331,13
68 BEDOK STH AVE 3,Temasek Primary School,0.27339094553771076,7
137 SERANGOON NTH AVE 2,Rosyth School,0.5645659477581413,10
903 TAMPINES AVE 4,St. Hilda's Primary School,0.27257800295491225,25
432 CLEMENTI AVE 3,Clementi Primary School,0.12374313588031609,6
353 YISHUN RING RD,Huamin Primary School,0.1426179754317034,14
21 HOUGANG AVE 3,Holy Innocents' Primary School,0.4180502050959786,13
816 JELLICOE RD,Stamford Primary School,0.572238016343681,7
161 BISHAN ST 13,Kuo Chuan Presbyterian Primary School,0.25287655650819785,16
257 YISHUN RING RD,Xishan Primary School,0.2236278597063215,11
574B WOODLANDS DR 16,Woodlands Ring Primary School,0.5833448501785392,17
810B CHOA CHU KANG AVE 7,Chua Chu Kang Primary School,0.5629843049601118,10
264 BOON LAY DR,Corporation Primary School,0.5496484537253727,13
5 MARSILING DR,Marsiling Primary School,0.6792384484669858,10
318 BT BATOK ST 32,Dazhong Primary School,0.235946979651031,8
503 BISHAN ST 11,Guangyang Primary School,0.4013178199568753,16
55 C'WEALTH DR,New Town Primary School,0.4418544430719592,4
257 PASIR RIS ST 21,White Sands Primary School,0.3510801358780746,11
717 JURONG WEST ST 71,West Grove Primary School,0.28471516042573836,12
510 JELAPANG RD,Greenridge Primary School,0.22982317217445422,9
431 JURONG WEST AVE 1,Shuqun Primary School,0.6197117753987393,10
793 WOODLANDS AVE 6,Admiralty Primary School,0.2938294093466832,17
318B ANCHORVALE LINK,Springdale Primary School,0.1459534646943604,19
405 WOODLANDS ST 41,Marsiling Primary School,0.4520552817723078,4
17 HOUGANG AVE 3,Holy Innocents' Primary School,0.5215492078438558,13
734 WOODLANDS CIRCLE,Admiralty Primary School,0.27099345712505934,17
40 BEO CRES,Alexandra Primary School,0.42514845101181886,8
161 MEI LING ST,Queenstown Primary School,0.6346156441121564,5
487A CHOA CHU KANG AVE 5,Chua Chu Kang Primary School,0.36721943999758927,7
463 CRAWFORD LANE,Stamford Primary School,0.5272016892836601,7
107 JLN BT MERAH,Zhangde Primary School,0.501647215687928,9
142 TAMPINES ST 12,Tampines Primary School,0.15282610865771876,26
104B CANBERRA ST,Wellington Primary School,1.0301416004275468,9
510 ANG MO KIO AVE 8,Jing Shan Primary School,0.3641021335011102,8
103 POTONG PASIR AVE 1,St. Andrew's Junior School,0.5747598033016524,15
122 BT BATOK CTRL,Princess Elizabeth Primary School,0.7311116438968248,10
159 YISHUN ST 11,Yishun Primary School,0.06593048599802899,15
509B WELLINGTON CIRCLE,Wellington Primary School,0.19368518711343063,6
330 ANG MO KIO AVE 1,Teck Ghee Primary School,0.349065630316607,14
154 SIMEI ST 1,Angsana Primary School,0.7106266026794174,18
106D PUNGGOL FIELD,Edgefield Primary School,0.2779924598129905,25
99B LOR 2 TOA PAYOH,Kheng Cheng School,0.15598599277144157,13
269 PASIR RIS ST 21,White Sands Primary School,0.31640603786975036,11
337 JURONG EAST AVE 1,Jurong Primary School,0.19579306575072739,10
111 WOODLANDS ST 13,Si Ling Primary School,0.7551507358368953,14
237 PASIR RIS ST 21,Pasir Ris Primary School,0.18373025993794098,6
428 HOUGANG AVE 6,Punggol Primary School,0.33952373930756874,17
590C MONTREAL LINK,Wellington Primary School,0.5379545503934641,9
166 YISHUN RING RD,Ahmad Ibrahim Primary School,0.37679092613834836,10
294A COMPASSVALE CRES,Compassvale Primary School,0.27564883649536576,28
317 SERANGOON AVE 2,Yangzheng Primary School,0.5117497845654275,13
112 MCNAIR RD,Hong Wen School,0.1718071739570696,10
507 JELAPANG RD,Greenridge Primary School,0.07715237170564308,9
10 LOR 7 TOA PAYOH,Pei Chun Public School,0.18431894701917234,18
5 CHANGI VILLAGE RD,Pasir Ris Primary School,3.2340709518345623,0
216 YISHUN ST 21,Xishan Primary School,0.2002477894713714,14
821 YISHUN ST 81,Peiying Primary School,0.5995516279089319,7
764 BEDOK RESERVOIR VIEW,Red Swastika School,0.23419091192204025,16
869 TAMPINES ST 83,Poi Ching School,0.38207439105090907,16
493D TAMPINES ST 43,Tampines Primary School,0.368312876982275,23
277 BANGKIT RD,Bukit Panjang Primary School,0.6827757963795218,9
510 PASIR RIS ST 52,Elias Park Primary School,0.10682933948914691,10
787 CHOA CHU KANG NTH 6,Kranji Primary School,0.25362241778465366,9
105 CLEMENTI ST 12,Pei Tong Primary School,0.7220131645682885,10
550 JURONG WEST ST 42,Rulang Primary School,0.6974708423731073,9
581 PASIR RIS ST 53,Elias Park Primary School,0.14852650193237887,15
506 WOODLANDS DR 14,Woodgrove Primary School,0.077655627860303,18
337A TAH CHING RD,Lakeside Primary School,0.5261032026614596,9
296A BT BATOK ST 22,Yuhua Primary School,0.6072363424131715,11
48 LOR 5 TOA PAYOH,Pei Chun Public School,0.2031757529500811,15
282 TOH GUAN RD,Yuhua Primary School,0.756050316291695,10
419 TAMPINES ST 41,Gongshang Primary School,0.2738311637632236,26
