flat,mrt,mrt_dist,num_mrt_2km
54 TEBAN GDNS RD,JURONG EAST MRT STATION,1.4113214822310856,2
277B COMPASSVALE LINK,BUANGKOK MRT STATION,0.16758603496912575,14
110 GANGSA RD,PETIR LRT STATION,0.16196071372853885,14
572 HOUGANG ST 51,BUANGKOK MRT STATION,0.8065769666422333,10
817 YISHUN ST 81,KHATIB MRT STATION,0.5997511245571016,2
362B SEMBAWANG CRES,SEMBAWANG MRT STATION,0.7737306785703691,3
504 JURONG WEST ST 51,LAKESIDE MRT STATION,0.6600321401156464,3
470 SEGAR RD,SEGAR LRT STATION,0.4120141285686667,10
110 WOODLANDS ST 13,WOODLANDS MRT STATION,0.5537945758760785,5
121 BISHAN ST 12,BISHAN MRT STATION,0.5024127741247449,7
144 BISHAN ST 12,BISHAN MRT STATION,0.7535433951727477,7
681 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.642613180225303,2
173D PUNGGOL FIELD,MERIDIAN LRT STATION,0.22756575910856808,21
253 SIMEI ST 1,SIMEI MRT STATION,0.17424237088223815,9
808B CHOA CHU KANG AVE 1,KEAT HONG LRT STATION,0.47608287365383245,11
126 POTONG PASIR AVE 1,POTONG PASIR MRT STATION,0.5811927805567129,9
554 HOUGANG ST 51,BUANGKOK MRT STATION,0.5950724090999062,10
868 TAMPINES ST 83,TAMPINES MRT STATION,1.0077316386148856,3
139B LOR 1A TOA PAYOH,CALDECOTT MRT STATION,0.4956977890633856,8
547 CHOA CHU KANG ST 52,YEW TEE MRT STATION,0.7212946552537753,5
505 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.4622567482175054,6
114 LOR 1 TOA PAYOH,BRADDELL MRT STATION,0.28172610076228455,7
319 JURONG EAST ST 31,CHINESE GARDEN MRT STATION,0.6682648737112439,2
43 SIMS DR,ALJUNIED MRT STATION,0.7068523343039247,15
988B JURONG WEST ST 93,PIONEER MRT STATION,0.2328301190299049,2
16 JOO SENG RD,BARTLEY MRT STATION,0.7054438245313026,10
69 MOULMEIN RD,NOVENA MRT STATION,0.7630816059734088,12
406A FERNVALE RD,FERNVALE LRT STATION,0.4820883207613911,7
544 JELAPANG RD,SENJA LRT STATION,0.19421053879306374,14
827 TAMPINES ST 81,TAMPINES WEST MRT STATION,0.698998520453426,4
134 LOR AH SOO,KOVAN MRT STATION,1.0863817696802383,5
555 PASIR RIS ST 51,PASIR RIS MRT STATION,0.6255570182868484,4
187 PASIR RIS ST 11,TAMPINES EAST MRT STATION,1.0843043631245584,2
305 TAMPINES ST 32,TAMPINES EAST MRT STATION,0.4410429498424335,5
103 LENGKONG TIGA,KEMBANGAN MRT STATION,0.5923918612280136,5
590B ANG MO KIO ST 51,ANG MO KIO MRT STATION,0.4057570789797836,2
838 TAMPINES ST 82,TAMPINES WEST MRT STATION,0.679668985581263,4
325 SERANGOON AVE 3,SERANGOON MRT STATION,0.4106439412246743,5
113 TAMPINES ST 11,TAMPINES MRT STATION,0.7635892481466235,7
615 WOODLANDS AVE 4,WOODLANDS SOUTH MRT STATION,0.8161086504716434,4
250 BANGKIT RD,BANGKIT LRT STATION,0.13473215976885444,12
716 YISHUN ST 71,YISHUN MRT STATION,0.9159154867187794,3
18 MARINE TER,KEMBANGAN MRT STATION,1.977420441345332,1
327 TAH CHING RD,LAKESIDE MRT STATION,0.9151999072269458,3
7 JLN BT MERAH,QUEENSTOWN MRT STATION,0.8679545992858492,5
338 BT BATOK ST 34,BUKIT GOMBAK MRT STATION,0.5405743906838473,8
443 YISHUN AVE 11,YISHUN MRT STATION,1.2722526961854579,2
706 WOODLANDS DR 40,ADMIRALTY MRT STATION,0.48800763987316875,5
6 FARRER RD,FARRER ROAD MRT STATION,0.05581539024034872,7
321 TAH CHING RD,LAKESIDE MRT STATION,0.8591240328159541,2
360 BT BATOK ST 31,BUKIT GOMBAK MRT STATION,0.2925971713283717,6
805 KING GEORGE'S AVE,LAVENDER MRT STATION,0.23652859308300672,24
486 PASIR RIS DR 4,PASIR RIS MRT STATION,1.2462069220537746,1
235 BT PANJANG RING RD,PENDING LRT STATION,0.2268754188805006,14
751 YISHUN ST 72,YISHUN MRT STATION,0.21725042249119592,3
129 SIMEI ST 1,SIMEI MRT STATION,0.3522871280139358,8
94C BEDOK NTH AVE 4,TANAH MERAH MRT STATION,0.8206787097003303,5
219C BEDOK CTRL,BEDOK MRT STATION,0.4079562105893588,3
111A DEPOT RD,TELOK BLANGAH MRT STATION,1.1527307272598135,4
228 PASIR RIS ST 21,PASIR RIS MRT STATION,1.354601273009331,2
335 HOUGANG AVE 7,HOUGANG MRT STATION,0.7531846412139293,5
222A SUMANG LANE,CHENG LIM LRT STATION,0.5371288407077448,23
931 YISHUN CTRL 1,YISHUN MRT STATION,0.40682447448538694,2
359C ADMIRALTY DR,SEMBAWANG MRT STATION,0.5939276363133192,3
425 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.8241741713429659,2
16 ST. GEORGE'S RD,BOON KENG MRT STATION,0.5531799720298738,9
305 CHOA CHU KANG AVE 4,CHOA CHU KANG LRT STATION,0.1933772274973375,8
505 BEDOK NTH AVE 3,BEDOK RESERVOIR MRT STATION,0.5432575446337925,5
91 TANGLIN HALT RD,COMMONWEALTH MRT STATION,0.2255517501325724,7
48 LOWER DELTA RD,TIONG BAHRU MRT STATION,0.3706860235043015,7
103B DEPOT RD,REDHILL MRT STATION,1.0585904579090535,7
225B COMPASSVALE WALK,RANGGUNG LRT STATION,0.4456144355081243,19
4 QUEEN'S RD,FARRER ROAD MRT STATION,0.15518405315585196,6
346 CHOA CHU KANG LOOP,CHOA CHU KANG LRT STATION,0.14238435564097368,10
154 BT BATOK ST 11,BUKIT BATOK MRT STATION,0.6401895802117864,5
125 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.598287608176926,4
327C SUMANG WALK,NIBONG LRT STATION,0.04177853079214536,15
106 PASIR RIS ST 12,PASIR RIS MRT STATION,1.086216082058748,2
357C ADMIRALTY DR,SEMBAWANG MRT STATION,0.28606013268922936,2
242 HOUGANG ST 22,KOVAN MRT STATION,0.8500666936128031,2
623 WOODLANDS DR 52,ADMIRALTY MRT STATION,0.6749885924098853,4
39 CAMBRIDGE RD,NOVENA MRT STATION,0.6878328261226874,17
647 JURONG WEST ST 61,PIONEER MRT STATION,0.2791555381454299,2
413 BEDOK NTH AVE 2,BEDOK RESERVOIR MRT STATION,0.7083891097207777,5
683A EDGEDALE PLAINS,OASIS LRT STATION,0.3686715638837688,17
328 SERANGOON AVE 3,SERANGOON MRT STATION,0.44697268531231166,5
89 C'WEALTH DR,COMMONWEALTH MRT STATION,0.34390417120373495,7
59 TELOK BLANGAH HTS,TELOK BLANGAH MRT STATION,0.6639297309015578,6
781 PASIR RIS ST 71,PASIR RIS MRT STATION,1.1903253419985749,1
913 JURONG WEST ST 91,PIONEER MRT STATION,1.1881153611169306,2
98 ALJUNIED CRES,ALJUNIED MRT STATION,0.581069423931118,13
160 BT BATOK ST 11,BUKIT BATOK MRT STATION,0.8408606311214251,5
177 TOA PAYOH CTRL,TOA PAYOH MRT STATION,0.2056585594851981,7
456 CLEMENTI AVE 3,CLEMENTI MRT STATION,0.38271035813472976,2
36 CIRCUIT RD,MACPHERSON MRT STATION,0.4218668083224157,10
261D SENGKANG EAST WAY,SENGKANG MRT STATION,0.2311489403864649,22
123D RIVERVALE DR,KANGKAR LRT STATION,0.3169432075008354,17
1 CHANGI VILLAGE RD,CHANGI AIRPORT MRT STATION,3.460589258458605,0
775 WOODLANDS CRES,ADMIRALTY MRT STATION,0.8856281493860132,4
311D ANCHORVALE LANE,TONGKANG LRT STATION,0.3044205447458888,13
165A PUNGGOL CTRL,RIVIERA LRT STATION,0.16304516618687678,14
307C ANG MO KIO AVE 1,ANG MO KIO MRT STATION,0.6868477033592403,5
363 CLEMENTI AVE 2,CLEMENTI MRT STATION,0.4649768269385407,2
374 CLEMENTI AVE 4,CLEMENTI MRT STATION,0.4971874059147928,2
898A WOODLANDS DR 50,WOODLANDS MRT STATION,0.7528796163736685,5
859 WOODLANDS ST 83,ADMIRALTY MRT STATION,0.7865632452811054,5
23 BEDOK STH AVE 1,BEDOK MRT STATION,0.3210137921312484,3
7 EVERTON PK,OUTRAM PARK MRT STATION,0.30294677626968997,14
412 TAMPINES ST 41,TAMPINES MRT STATION,0.6009886483476882,6
341 CLEMENTI AVE 5,CLEMENTI MRT STATION,0.6246271588799867,2
690F WOODLANDS DR 75,ADMIRALTY MRT STATION,0.7528490769549788,2
250 CHOA CHU KANG AVE 2,SOUTH VIEW LRT STATION,0.10952236440977511,10
14 MARINE TER,KEMBANGAN MRT STATION,1.9614943966705738,1
223 SIMEI ST 4,UPPER CHANGI MRT STATION,0.4235233734069886,6
445B FERNVALE RD,FERNVALE LRT STATION,0.24815323940499595,7
54 LOR 5 TOA PAYOH,BRADDELL MRT STATION,0.5280596277020317,6
234 BT PANJANG RING RD,BANGKIT LRT STATION,0.19100966771100994,13
203 SERANGOON CTRL,SERANGOON MRT STATION,0.19402715590769332,6
48 STRATHMORE AVE,QUEENSTOWN MRT STATION,0.2414743601006273,3
274A COMPASSVALE BOW,BUANGKOK MRT STATION,0.3184594566883385,14
455A ANG MO KIO ST 44,ANG MO KIO MRT STATION,0.9077298164251807,2
671B JURONG WEST ST 65,BOON LAY MRT STATION,0.7547157748009605,2
770 PASIR RIS ST 71,PASIR RIS MRT STATION,1.4787551094889992,1
201C COMPASSVALE DR,RENJONG LRT STATION,0.3501531643486368,19
114 POTONG PASIR AVE 1,POTONG PASIR MRT STATION,0.8740377215881896,10
643 WOODLANDS RING RD,ADMIRALTY MRT STATION,0.32567210788421663,4
471B FERNVALE ST,KUPANG LRT STATION,0.20914995322481983,10
131 BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.4153684521800168,5
666 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.6089976754872848,2
56 TELOK BLANGAH HTS,TELOK BLANGAH MRT STATION,0.48820791477727765,5
298 YISHUN ST 20,YISHUN MRT STATION,0.7032456016278008,2
473 SEMBAWANG DR,SEMBAWANG MRT STATION,0.4669174633196589,2
663C PUNGGOL DR,KADALOOR LRT STATION,0.1562212712841756,13
279 TAMPINES ST 22,SIMEI MRT STATION,0.3879718396355946,8
173 WOODLANDS ST 13,MARSILING MRT STATION,0.4167152192017045,6
121 PASIR RIS ST 11,PASIR RIS MRT STATION,0.895007785968113,4
612 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.40827345938382464,7
404 PANDAN GDNS,JURONG EAST MRT STATION,1.6663093788347214,3
172 GANGSA RD,PETIR LRT STATION,0.18743166873350905,15
120 BEDOK NTH ST 2,BEDOK RESERVOIR MRT STATION,0.9458201537511505,4
636 YISHUN ST 61,KHATIB MRT STATION,0.7536095629746218,2
1B CANTONMENT RD,OUTRAM PARK MRT STATION,0.29783641166709146,14
684C WOODLANDS DR 62,ADMIRALTY MRT STATION,0.3458494218582083,4
163 GANGSA RD,BUKIT PANJANG LRT STATION,0.24087039392999657,15
186B RIVERVALE DR,RUMBIA LRT STATION,0.15208497586186256,23
482 JURONG WEST ST 41,LAKESIDE MRT STATION,0.5326190262359125,2
335C ANCHORVALE CRES,FARMWAY LRT STATION,0.18944556375968827,18
727 TAMPINES ST 71,TAMPINES MRT STATION,0.8508204599647526,3
157 HOUGANG ST 11,SERANGOON MRT STATION,0.7749141655550866,6
279B SENGKANG EAST AVE,BUANGKOK MRT STATION,0.2809177572846975,16
669B EDGEFIELD PLAINS,OASIS LRT STATION,0.2882580202775787,18
511 JURONG WEST ST 52,LAKESIDE MRT STATION,0.4201797177059705,3
636 WOODLANDS RING RD,ADMIRALTY MRT STATION,0.45292863327584243,4
421 JURONG WEST ST 42,LAKESIDE MRT STATION,0.9661820158584963,2
880 TAMPINES AVE 8,TAMPINES WEST MRT STATION,1.0037431412391429,4
611 YISHUN ST 61,KHATIB MRT STATION,0.47088955656941134,2
679A JURONG WEST CTRL 1,BOON LAY MRT STATION,0.6269056988479245,3
357 HOUGANG AVE 7,HOUGANG MRT STATION,0.7837890403693087,6
401 BEDOK NTH AVE 3,BEDOK RESERVOIR MRT STATION,0.6412355753159137,5
425 CHOA CHU KANG AVE 4,SOUTH VIEW LRT STATION,0.6572815880834312,5
725 ANG MO KIO AVE 6,ANG MO KIO MRT STATION,0.4316383448214494,2
619B PUNGGOL DR,OASIS LRT STATION,0.1962487392447945,19
103 PASIR RIS ST 12,PASIR RIS MRT STATION,1.1761349127185654,2
142 JLN BT MERAH,TIONG BAHRU MRT STATION,1.0221607835792368,8
640 PASIR RIS DR 1,PASIR RIS MRT STATION,1.0276221798962146,1
667 HOUGANG AVE 4,HOUGANG MRT STATION,0.986835085010516,6
240 SERANGOON AVE 2,SERANGOON MRT STATION,0.4390496858163565,6
439 CHOA CHU KANG AVE 4,CHOA CHU KANG MRT STATION,0.5408586154598408,6
122 PENDING RD,PENDING LRT STATION,0.2211164506107399,14
104B ANG MO KIO ST 11,ANG MO KIO MRT STATION,1.2469801430261183,2
3B UPP BOON KENG RD,KALLANG MRT STATION,0.3501876312989411,12
303 TAMPINES ST 32,TAMPINES EAST MRT STATION,0.48530558453039735,6
118A JLN MEMBINA,TIONG BAHRU MRT STATION,0.5495468250990517,6
742 YISHUN AVE 5,YISHUN MRT STATION,0.21310401058458156,3
406 YISHUN AVE 6,YISHUN MRT STATION,1.6343374053870443,1
210C PUNGGOL PL,COMPASSVALE LRT STATION,0.5740727272033009,26
22 HAVELOCK RD,TIONG BAHRU MRT STATION,0.35798916611417136,10
77 LOR LIMAU,BOON KENG MRT STATION,0.9913456876332425,8
108A CANBERRA WALK,CANBERRA MRT STATION,0.5443210381071139,2
430 CLEMENTI AVE 3,CLEMENTI MRT STATION,0.3582839121035646,2
101 CLEMENTI ST 14,CLEMENTI MRT STATION,0.8856771868900905,2
207 CHOA CHU KANG CTRL,SOUTH VIEW LRT STATION,0.2790379385519179,12
93 C'WEALTH DR,COMMONWEALTH MRT STATION,0.3675665234452749,7
632B PUNGGOL DR,OASIS LRT STATION,0.16665788312574611,18
420 JURONG WEST ST 42,LAKESIDE MRT STATION,0.9808958915511792,2
476 JURONG WEST ST 41,LAKESIDE MRT STATION,0.5227052173183144,2
402 YISHUN RING RD,YISHUN MRT STATION,1.4014348195314918,2
271C SENGKANG CTRL,BUANGKOK MRT STATION,0.2774647429346932,14
69 BEDOK STH AVE 3,TANAH MERAH MRT STATION,0.9165881330883026,2
540 BEDOK NTH ST 3,BEDOK NORTH MRT STATION,0.609547088603012,5
427 BEDOK NTH RD,BEDOK MRT STATION,0.6188079407647212,4
312 HOUGANG AVE 5,HOUGANG MRT STATION,0.6781659416634485,3
855 JURONG WEST ST 81,PIONEER MRT STATION,1.040139727419834,2
670C EDGEFIELD PLAINS,OASIS LRT STATION,0.3645934286804337,18
235 COMPASSVALE WALK,COMPASSVALE LRT STATION,0.41072175924150633,22
556 CHOA CHU KANG NTH 6,YEW TEE MRT STATION,0.44969542762317116,5
213 TAMPINES ST 23,TAMPINES EAST MRT STATION,0.17119962605181696,5
753 WOODLANDS CIRCLE,ADMIRALTY MRT STATION,0.9131128732746703,4
716 CLEMENTI WEST ST 2,CLEMENTI MRT STATION,1.4629837165787443,1
8 ST. GEORGE'S LANE,BOON KENG MRT STATION,0.5038298783134405,9
324 TAH CHING RD,LAKESIDE MRT STATION,0.9140480908571872,3
353 WOODLANDS AVE 1,WOODLANDS MRT STATION,0.5628427587852292,5
11 TECK WHYE LANE,PHOENIX LRT STATION,0.3660218226442035,17
71 MARINE DR,EUNOS MRT STATION,1.8021681947520611,2
98 WHAMPOA DR,BOON KENG MRT STATION,0.8719385099787164,12
923 JURONG WEST ST 92,PIONEER MRT STATION,0.8683908156229394,3
369 YUNG AN RD,LAKESIDE MRT STATION,0.8158760032283365,3
659 YISHUN AVE 4,KHATIB MRT STATION,0.8283655035112515,2
413 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.8440261460268568,4
564 PASIR RIS ST 51,PASIR RIS MRT STATION,0.5017911043369828,4
457 CLEMENTI AVE 3,CLEMENTI MRT STATION,0.4098756695860353,2
357 YISHUN RING RD,YISHUN MRT STATION,1.2840131629465397,2
105 HENDERSON CRES,REDHILL MRT STATION,0.6203005246843567,4
411 CHOA CHU KANG AVE 3,SOUTH VIEW LRT STATION,0.45929236187766376,7
402 CHOA CHU KANG AVE 3,SOUTH VIEW LRT STATION,0.6654016591613734,5
111 HO CHING RD,LAKESIDE MRT STATION,1.1754993630173467,3
112 EDGEFIELD PLAINS,MERIDIAN LRT STATION,0.21768571627629657,23
751 JURONG WEST ST 73,PIONEER MRT STATION,1.127762819634428,2
605 JURONG WEST ST 62,PIONEER MRT STATION,0.2637008766047053,2
406 PASIR RIS DR 6,PASIR RIS MRT STATION,0.6902596491209593,2
504A YISHUN ST 51,KHATIB MRT STATION,1.237975438548273,2
180B MARSILING RD,MARSILING MRT STATION,0.8648868884054698,4
10 JLN RUMAH TINGGI,QUEENSTOWN MRT STATION,0.7864528397939486,5
348 CLEMENTI AVE 5,CLEMENTI MRT STATION,0.6529174986485595,2
38 KIM PONG RD,TIONG BAHRU MRT STATION,0.4141736747941697,10
113 WHAMPOA RD,BOON KENG MRT STATION,0.8703340350550548,8
83 LOR 2 TOA PAYOH,TOA PAYOH MRT STATION,0.35359800239364936,8
612 SENJA RD,SENJA LRT STATION,0.2104315669047541,17
802 FRENCH RD,LAVENDER MRT STATION,0.2858397769082252,23
111 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.885054020098922,1
804 YISHUN RING RD,KHATIB MRT STATION,0.19069663162695183,2
50 HAVELOCK RD,TIONG BAHRU MRT STATION,0.39564788846778604,8
418B FERNVALE LINK,LAYAR LRT STATION,0.11940558707805043,11
15 BEDOK STH RD,BEDOK MRT STATION,0.7080583439694786,3
112 BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.5168453600558388,5
79B TOA PAYOH CTRL,TOA PAYOH MRT STATION,0.2291033581498535,8
299A COMPASSVALE ST,COMPASSVALE LRT STATION,0.3084868082579257,25
817 TAMPINES ST 81,TAMPINES WEST MRT STATION,0.30208876439473353,5
181 BISHAN ST 13,BISHAN MRT STATION,0.47935571449518155,7
605 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.7022296130864276,6
664 JLN DAMAI,KAKI BUKIT MRT STATION,0.11029541939207832,5
758 WOODLANDS AVE 6,ADMIRALTY MRT STATION,0.8441089133201942,4
131 BISHAN ST 12,BISHAN MRT STATION,0.6604345282420094,7
306 CHOA CHU KANG AVE 4,CHOA CHU KANG MRT STATION,0.17165501838653668,8
111 HOUGANG AVE 1,KOVAN MRT STATION,0.6943443341328299,5
408 CHOA CHU KANG AVE 3,SOUTH VIEW LRT STATION,0.5414445912348614,6
291B COMPASSVALE ST,COMPASSVALE LRT STATION,0.264568661124662,25
328 HOUGANG AVE 5,HOUGANG MRT STATION,0.5427614211781342,5
928 YISHUN CTRL 1,YISHUN MRT STATION,0.36165037792745974,3
201 BEDOK NTH ST 1,BEDOK MRT STATION,0.3020309826779591,4
675A JURONG WEST ST 64,BOON LAY MRT STATION,0.8092977310610437,3
291A BT BATOK ST 24,BUKIT BATOK MRT STATION,0.9323330212467585,4
102 GANGSA RD,PETIR LRT STATION,0.2216483706667452,14
222 SIMEI ST 4,SIMEI MRT STATION,0.44601837154146534,7
645 JURONG WEST ST 61,PIONEER MRT STATION,0.18873964687137676,2
133 CLARENCE LANE,REDHILL MRT STATION,0.3917674462150807,3
355A YISHUN RING RD,YISHUN MRT STATION,1.1387633182674408,2
138 SERANGOON NTH AVE 2,KOVAN MRT STATION,1.3820264406611686,3
137 PASIR RIS ST 11,TAMPINES EAST MRT STATION,1.0338609784363197,4
677D PUNGGOL DR,DAMAI LRT STATION,0.18954847334845026,18
342 CHOA CHU KANG LOOP,CHOA CHU KANG LRT STATION,0.22801262284486773,11
63B LENGKOK BAHRU,REDHILL MRT STATION,0.17569126896231269,3
51 CIRCUIT RD,MATTAR MRT STATION,0.3637227360741991,11
416 SAUJANA RD,FAJAR LRT STATION,0.3019162495631597,13
261C PUNGGOL WAY,SOO TECK LRT STATION,0.09956083340804579,20
228 JURONG EAST ST 21,CHINESE GARDEN MRT STATION,0.40872722293122854,5
303B ANCHORVALE LINK,RENJONG LRT STATION,0.10776664897994101,17
38 BEO CRES,TIONG BAHRU MRT STATION,0.2627277309743227,9
207 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,0.8738878791526339,5
209 TOA PAYOH NTH,BRADDELL MRT STATION,0.2680989449804674,7
425 FAJAR RD,FAJAR LRT STATION,0.2092777073273907,12
144 YISHUN ST 11,YISHUN MRT STATION,0.44112265276482177,3
2 DOVER RD,ONE-NORTH MRT STATION,0.6282625659149752,7
109 WHAMPOA RD,BOON KENG MRT STATION,1.0851110646445516,8
522 HOUGANG AVE 6,HOUGANG MRT STATION,0.24243582427816754,7
251 KIM KEAT LINK,TOA PAYOH MRT STATION,1.0661526490228928,7
223C COMPASSVALE WALK,SENGKANG LRT STATION,0.4122356875469967,18
116B RIVERVALE DR,KANGKAR LRT STATION,0.21337351948835673,14
412 YISHUN RING RD,YISHUN MRT STATION,1.399214159126666,2
28 KELANTAN RD,JALAN BESAR MRT STATION,0.2279945632735611,22
19 EUNOS CRES,EUNOS MRT STATION,0.4972528177345094,8
121 YUAN CHING RD,LAKESIDE MRT STATION,1.0068609638722934,2
290G BT BATOK ST 24,BUKIT BATOK MRT STATION,1.0505646885602133,2
37 CHAI CHEE AVE,BEDOK MRT STATION,0.44766588879930636,4
147 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.3717776869129463,5
299 YISHUN ST 20,YISHUN MRT STATION,0.7608306139483987,2
820 TAMPINES ST 81,TAMPINES WEST MRT STATION,0.36893181789181495,5
59 MARINE TER,KEMBANGAN MRT STATION,1.6901977366857082,1
167 WOODLANDS ST 11,MARSILING MRT STATION,0.2326010247318568,5
507A YISHUN AVE 4,KHATIB MRT STATION,0.7984998079116064,2
542 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.05851912780288255,4
268A COMPASSVALE LINK,RANGGUNG LRT STATION,0.05920506231141794,15
704 JURONG WEST ST 71,PIONEER MRT STATION,0.42961539237614804,2
311 SERANGOON AVE 2,LORONG CHUAN MRT STATION,0.33997064952766637,6
146 POTONG PASIR AVE 1,POTONG PASIR MRT STATION,0.20600724790401073,6
465 UPP SERANGOON RD,HOUGANG MRT STATION,0.5218717105367352,6
543 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.8867180323212154,2
419 CHOA CHU KANG AVE 4,SOUTH VIEW LRT STATION,0.4551700817643003,7
429 WOODLANDS ST 41,MARSILING MRT STATION,0.6643798820755545,4
891A TAMPINES AVE 8,TAMPINES WEST MRT STATION,0.9006753903779167,4
10 HOLLAND AVE,BUONA VISTA MRT STATION,0.4416958141868101,9
792 YISHUN RING RD,KHATIB MRT STATION,0.35115342534550065,2
286A COMPASSVALE CRES,CHENG LIM LRT STATION,0.2939162223128867,25
250 YISHUN AVE 9,YISHUN MRT STATION,1.001955163030254,2
405 PASIR RIS DR 6,PASIR RIS MRT STATION,0.7486818566817088,2
13 JOO SENG RD,BARTLEY MRT STATION,0.78177973157042,10
57 CHAI CHEE DR,KEMBANGAN MRT STATION,0.9836236749872507,5
63 NEW UPP CHANGI RD,TANAH MERAH MRT STATION,0.8032967040786126,3
55 LOR 5 TOA PAYOH,BRADDELL MRT STATION,0.5988123302057091,6
72 TELOK BLANGAH HTS,TELOK BLANGAH MRT STATION,0.5934902620646635,5
107B EDGEFIELD PLAINS,MERIDIAN LRT STATION,0.1870942831687832,23
980A BUANGKOK CRES,TONGKANG LRT STATION,1.2362234031245676,7
103C EDGEFIELD PLAINS,COVE LRT STATION,0.27203567176909843,24
772 BEDOK RESERVOIR VIEW,BEDOK RESERVOIR MRT STATION,0.6331902549122091,5
141 LOR AH SOO,KOVAN MRT STATION,0.7931942651051503,4
331 SERANGOON AVE 3,SERANGOON MRT STATION,0.2606602500585961,5
44 MARINE CRES,KEMBANGAN MRT STATION,1.802984565002326,2
593B MONTREAL LINK,CANBERRA MRT STATION,0.927173309344656,2
448 JURONG WEST ST 42,LAKESIDE MRT STATION,0.9424123510656365,2
108 HOUGANG AVE 1,KOVAN MRT STATION,0.9926981359256727,5
120 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.7419882367576398,4
167 HOUGANG AVE 1,KOVAN MRT STATION,0.9990884613568033,5
618B PUNGGOL DR,OASIS LRT STATION,0.11148284703516347,19
278C COMPASSVALE BOW,BUANGKOK MRT STATION,0.2356898230284601,15
351C ANCHORVALE RD,FARMWAY LRT STATION,0.4625125962741237,14
527 BT BATOK ST 51,BUKIT GOMBAK MRT STATION,0.1906293383600191,4
676B JURONG WEST ST 64,BOON LAY MRT STATION,0.8452179634400857,3
51 LOR 6 TOA PAYOH,BRADDELL MRT STATION,0.7018799672705135,7
315 JURONG EAST ST 32,CHINESE GARDEN MRT STATION,0.40785939424802437,5
833 TAMPINES ST 83,TAMPINES WEST MRT STATION,0.7542532064345795,4
838 WOODLANDS ST 82,WOODLANDS MRT STATION,0.741570673100315,5
864 JURONG WEST ST 81,PIONEER MRT STATION,1.3519237591106663,2
40 HOLLAND DR,BUONA VISTA MRT STATION,0.32454377222738473,9
99A LOR 2 TOA PAYOH,BRADDELL MRT STATION,0.18667330066493337,7
514 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.5648466933794625,6
718 PASIR RIS ST 72,PASIR RIS MRT STATION,1.7729511208744466,1
821 WOODLANDS ST 82,WOODLANDS MRT STATION,0.5809661381259932,5
811 HOUGANG CTRL,HOUGANG MRT STATION,0.1711749247481931,6
707 CHOA CHU KANG ST 53,CHOA CHU KANG MRT STATION,0.6386045840474014,10
103 CLEMENTI ST 14,CLEMENTI MRT STATION,0.9471249261593773,2
54 GEYLANG BAHRU,GEYLANG BAHRU MRT STATION,0.5194680740261544,10
624 HOUGANG AVE 8,HOUGANG MRT STATION,1.1344678904605423,3
255 SERANGOON CTRL DR,SERANGOON MRT STATION,0.5208384249439174,6
794 YISHUN RING RD,KHATIB MRT STATION,0.2982826274905834,2
975 HOUGANG ST 91,TONGKANG LRT STATION,1.5114816240724576,7
323A SENGKANG EAST WAY,SENGKANG LRT STATION,0.29602215819702676,22
151 PETIR RD,PETIR LRT STATION,0.08956028513650843,15
209 PASIR RIS ST 21,TAMPINES EAST MRT STATION,1.3853371410179276,2
450C TAMPINES ST 42,TAMPINES EAST MRT STATION,0.2814055290370352,6
81 LOR 4 TOA PAYOH,TOA PAYOH MRT STATION,0.447876875078301,7
268 PASIR RIS ST 21,TAMPINES EAST MRT STATION,1.374387705028827,2
773 BEDOK RESERVOIR VIEW,BEDOK RESERVOIR MRT STATION,0.5851802206335688,5
407 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,1.089927381495347,4
861 TAMPINES AVE 5,TAMPINES MRT STATION,0.6396248181652748,4
103 AH HOOD RD,TOA PAYOH MRT STATION,0.5954731641105303,7
569 PASIR RIS ST 51,PASIR RIS MRT STATION,0.36835848194139353,4
684 RACE COURSE RD,FARRER PARK MRT STATION,0.3507408427185507,15
113 BT PURMEI RD,HARBOURFRONT MRT STATION,1.195714921426008,7
167C PUNGGOL EAST,RIVIERA LRT STATION,0.15531430060210225,13
231B SUMANG LANE,FARMWAY LRT STATION,0.5992711250325378,20
95 C'WEALTH DR,COMMONWEALTH MRT STATION,0.4471556279167747,7
102 PASIR RIS ST 12,PASIR RIS MRT STATION,1.1533652831832573,2
339B SEMBAWANG CL,SEMBAWANG MRT STATION,0.299769299636526,2
