flat,supermarket_dist,num_supermarket_2km
682A JURONG WEST CTRL 1,0.5174569978840087,11
509 PASIR RIS ST 52,0.3830445348178564,9
105A DEPOT RD,0.15306605374130466,15
162 BEDOK STH RD,0.7106027854784679,12
919 JURONG WEST ST 91,0.5144022444626757,7
926 YISHUN CTRL 1,0.10179474591511987,15
526 BT BATOK ST 51,0.21192835835931434,13
211 JURONG EAST ST 21,0.3759886016537959,16
111 MCNAIR RD,0.13048620570833058,30
307 JURONG EAST ST 32,0.4184702938856278,15
441B FERNVALE RD,0.1643111203331225,11
869 WOODLANDS ST 83,0.3439195515960319,14
815B CHOA CHU KANG AVE 7,0.3369221034470247,13
775 PASIR RIS ST 71,0.61225965559104,5
708 PASIR RIS DR 10,0.3436296088258798,6
621 JURONG WEST ST 65,0.266260191512746,9
68 GEYLANG BAHRU,0.12243436608578599,27
842E TAMPINES ST 82,0.4710584389177123,13
671A KLANG LANE,0.3439765438954264,32
308 YISHUN RING RD,0.2412156284291518,14
701 TAMPINES ST 71,0.2774024505435727,14
205A COMPASSVALE LANE,0.4423815932982662,15
131A LOR 1 TOA PAYOH,0.7411638323020864,15
119 PENDING RD,0.40125963091861044,13
305C ANCHORVALE LINK,0.6556890527513545,17
72 MARINE DR,0.3459953117583815,14
624B WOODLANDS DR 52,0.5767124324316873,13
747 PASIR RIS ST 71,0.19801142101017072,5
175B YUNG KUANG RD,0.17870254454904486,14
315A PUNGGOL WAY,0.22754459455306866,15
231 BISHAN ST 23,0.22876190327573936,15
195 KIM KEAT AVE,0.2799844158421268,17
109 SERANGOON NTH AVE 1,0.2838355108297534,18
546C SEGAR RD,0.08360574102726805,8
166B YUNG KUANG RD,0.09251253175421487,14
204D COMPASSVALE DR,0.30490474130880973,18
743 WOODLANDS CIRCLE,0.291672628378435,14
179 BT BATOK WEST AVE 8,0.16343004939964145,19
513C YISHUN ST 51,0.48414089939474064,12
920 HOUGANG ST 91,0.39989333507098107,18
381 CLEMENTI AVE 5,0.14999898578668897,14
677A PUNGGOL DR,0.09611903997383223,15
123 TECK WHYE LANE,0.3290512457381202,15
207 PETIR RD,0.5044100880656707,9
654 YISHUN AVE 4,0.6131787288625302,15
317 JURONG EAST ST 31,0.11816429783824506,13
745 JURONG WEST ST 73,0.5956154781714911,9
682C EDGEDALE PLAINS,0.4533568289398765,12
215 TAMPINES ST 23,0.1368128191245298,17
787D WOODLANDS CRES,0.36437885399303466,18
474 PASIR RIS DR 6,0.17746490137336507,9
410A FERNVALE RD,0.1475092453372581,12
460 CLEMENTI AVE 3,0.2214362052475269,14
424B YISHUN AVE 11,0.23262763202221007,15
91 C'WEALTH DR,0.4659940425004305,14
401 TAMPINES ST 41,0.17067388053499147,16
686B WOODLANDS DR 73,0.08204552360589513,18
646 YISHUN ST 61,0.5128936499408516,15
212 CHOA CHU KANG CTRL,0.37986513419763956,13
712 TAMPINES ST 71,0.49663321217664597,13
123 GEYLANG EAST CTRL,0.29515628282991346,26
467A ADMIRALTY DR,0.22226324737357542,18
571A WOODLANDS AVE 1,0.12164706905968245,11
853 JURONG WEST ST 81,0.5969733440564622,8
35 TELOK BLANGAH RISE,0.6119195954100026,14
259 BOON LAY DR,0.4319691803082623,12
298C COMPASSVALE ST,0.5718880999080795,19
970 HOUGANG ST 91,0.263233224627037,17
117 LOR 1 TOA PAYOH,0.8109516116895347,14
51 SIMS DR,0.39193105634628234,26
81 MACPHERSON LANE,0.39543336868820333,14
250 BISHAN ST 22,0.4786700272808463,16
874 WOODLANDS ST 82,0.15245119115164607,14
636A SENJA RD,0.27468919918323176,15
426 HOUGANG AVE 6,0.15034280980227593,16
207 YISHUN ST 21,0.21972516011662455,15
118 HOUGANG AVE 1,0.3563390326489682,12
451B SENGKANG WEST WAY,0.3141594218187457,7
764 JURONG WEST ST 74,0.5567982214341746,10
203B COMPASSVALE RD,0.21152038514792784,17
122C SENGKANG EAST WAY,0.5132876717493519,14
350 CLEMENTI AVE 2,0.19781612628416198,16
171 WOODLANDS ST 11,0.31328512104256184,8
724 TAMPINES ST 71,0.17044632277965024,10
376B HOUGANG ST 32,0.1562727915298362,12
447 JURONG WEST ST 42,0.14639416693002064,8
4C ST. GEORGE'S LANE,0.1692747273316719,28
662A EDGEDALE PLAINS,0.3781688509479837,10
952 JURONG WEST ST 91,0.05771081153212786,8
551 PASIR RIS ST 51,0.6324175501780283,16
495F TAMPINES ST 43,0.45354495550493934,18
512 WOODLANDS DR 14,0.24878570319673013,12
322 YISHUN CTRL,0.22802415922842204,15
735 WOODLANDS CIRCLE,0.24033910299983727,15
443 JURONG WEST AVE 1,0.10472155823629116,8
580 HOUGANG AVE 4,0.1257617668831351,20
413 PANDAN GDNS,0.6000081339778606,13
355 YISHUN RING RD,0.21773391711800302,15
488B CHOA CHU KANG AVE 5,0.10666739000296804,10
408 PASIR RIS DR 6,0.37042242958220506,9
232 HOUGANG AVE 1,0.3893055647141621,13
771 WOODLANDS DR 60,0.12795397350348922,15
924 TAMPINES ST 91,0.5349987287226567,19
107 JURONG EAST ST 13,0.14442895077610113,21
899 TAMPINES ST 81,0.2920986973274462,17
722 JURONG WEST AVE 5,0.24994376372222096,9
634 PASIR RIS DR 1,0.18528958182436214,6
803 TAMPINES AVE 4,0.5418859234773734,22
622 YISHUN RING RD,0.1570682861728168,15
271 BANGKIT RD,0.17790749085505803,9
709 PASIR RIS DR 10,0.3435093848806193,5
889C WOODLANDS DR 50,0.33244429274066645,14
633 ANG MO KIO AVE 6,0.8293901047939284,10
472 JURONG WEST ST 41,0.20314014690182397,8
452 PASIR RIS DR 6,0.31001213746572254,11
147 SERANGOON NTH AVE 1,0.15173572014047648,17
987D JURONG WEST ST 93,0.38184815142519457,8
707 JURONG WEST ST 71,0.27597908943518845,8
676C PUNGGOL DR,0.16047742083209687,14
882 TAMPINES ST 84,0.35138692201748084,10
494E TAMPINES ST 43,0.4324868241832363,17
473C UPP SERANGOON CRES,0.2883328397616592,13
456 ANG MO KIO AVE 10,0.663163421998894,14
314C ANCHORVALE LINK,0.5959659948925229,15
208A CLEMENTI AVE 6,0.5987437352889664,12
604 ANG MO KIO AVE 5,0.7348147195821327,7
119B CANBERRA CRES,0.911305682369493,12
325 TAH CHING RD,0.3222454232721103,15
308 CANBERRA RD,0.327140785582353,10
50 CIRCUIT RD,0.3659183476484906,27
321 BT BATOK ST 33,0.3897519281569336,13
76 BEDOK NTH RD,0.4506257328805522,16
132 CHOA CHU KANG AVE 1,0.13236705752772276,15
401 ADMIRALTY LINK,0.197246598712344,13
931 JURONG WEST ST 92,0.19951323684497915,9
425 TAMPINES ST 41,0.43097355169587964,19
615 BT PANJANG RING RD,0.24710931376039927,12
272B PUNGGOL WALK,0.15846010556728235,18
10 TOH YI DR,0.5387605039920151,9
342B YISHUN RING RD,0.27243208129153546,14
88 DAWSON RD,0.07596598261477167,14
192B RIVERVALE DR,0.2719845882443604,20
112 BT PURMEI RD,0.8151523455359202,16
780B WOODLANDS CRES,0.0666011284304467,16
121A RIVERVALE DR,0.3725738150048072,13
267 TOH GUAN RD,0.7039327748240075,18
266 BISHAN ST 24,0.20226558474074224,15
118 BT BATOK WEST AVE 6,0.2948457495397529,20
542 BT BATOK ST 52,0.4519262473318419,16
255 BT BATOK EAST AVE 4,0.3131163990636357,16
468 PASIR RIS DR 6,0.26789748605601554,9
105 BISHAN ST 12,0.30256078198496966,12
726 WOODLANDS CIRCLE,0.22704650605574359,15
12C MARSILING LANE,1.0234088227909952,6
436 HOUGANG AVE 8,0.5226925676591269,16
40 JLN BAHAGIA,0.3320327917110652,22
142 TECK WHYE LANE,0.0,15
275 TOH GUAN RD,0.6660621697482877,19
208 BT BATOK ST 21,0.4732661288286201,19
139 RIVERVALE ST,0.3706357496260671,16
443D BT BATOK WEST AVE 8,0.9946215953367071,12
218 CHOA CHU KANG CTRL,0.2536795198614139,12
421 HOUGANG AVE 10,0.3415656814408482,15
709 ANG MO KIO AVE 8,0.07115429389145321,11
665 WOODLANDS RING RD,0.2801960818294504,13
451 PASIR RIS DR 6,0.2817292482915733,11
108 SIMEI ST 1,0.22713490272880416,19
545 SERANGOON NTH AVE 3,0.1227518165244531,16
135 BISHAN ST 12,0.4199726776249061,12
940 HOUGANG ST 92,0.19759922511882613,20
322D SUMANG WALK,0.3744932790707413,13
304 BT BATOK ST 31,0.204179445163278,12
535 BT PANJANG RING RD,0.33080839126204103,11
423 BEDOK NTH AVE 1,0.40467198996697623,20
915 HOUGANG ST 91,0.4823968959185462,19
216 PETIR RD,0.4073330405708596,10
618A PUNGGOL DR,0.22419542088215552,14
358 YISHUN RING RD,0.25889624476842055,15
552 WOODLANDS DR 44,0.2287392433037824,11
717A WOODLANDS DR 70,0.2648981560435166,14
442D FAJAR RD,0.2753672500312826,10
358 WOODLANDS AVE 5,0.36531687951815506,8
120C RIVERVALE DR,0.2297717618660546,14
23 LIM LIAK ST,0.2791277522711944,25
257B COMPASSVALE RD,0.2698419487228538,19
62 C'WEALTH DR,0.4054224365799198,17
333 BT BATOK ST 32,0.32870270453150013,16
507 ANG MO KIO AVE 8,0.4695524544150593,11
221A SUMANG LANE,0.506055621983813,18
127 TAMPINES ST 11,0.26056142389164183,20
716 JURONG WEST ST 71,0.2742555401976917,9
126 SIMEI ST 1,0.2889536636719816,17
434 CLEMENTI AVE 3,0.35108735443794126,12
511A YISHUN ST 51,0.5872380079876548,13
206 BISHAN ST 23,0.48119760398319605,16
109 BT BATOK WEST AVE 6,0.27768191256055,19
181 BEDOK NTH RD,0.27120055684239697,17
1 DELTA AVE,0.19928508005694592,30
968 HOUGANG AVE 9,0.25195994039265995,16
293A COMPASSVALE CRES,0.1873161711135449,18
298A COMPASSVALE ST,0.4422438901616624,20
262 YISHUN ST 22,0.17811171119649302,12
262 WATERLOO ST,0.1344638671849038,29
580 WOODLANDS DR 16,0.27544838641902925,10
318 SERANGOON AVE 2,0.41016901508554116,13
304 JURONG EAST ST 32,0.3950905354604746,17
410 JURONG WEST ST 42,0.4410674510326089,8
304 CLEMENTI AVE 4,0.4038083530742862,11
710 BEDOK RESERVOIR RD,0.30058548175204575,19
301 SHUNFU RD,0.3737506821515886,9
124 SIMEI ST 1,0.23044689660864293,17
306C ANCHORVALE LINK,0.6779979659627806,17
495B TAMPINES ST 43,0.33387286043212744,17
269 TOH GUAN RD,0.6912779784875919,18
286 TAMPINES ST 22,0.2635220927936415,12
129 GEYLANG EAST AVE 2,0.30690560667738753,25
22 JLN MEMBINA,0.18256416829172098,20
602 CLEMENTI WEST ST 1,0.14232082181544364,12
103 TECK WHYE LANE,0.14120489863710814,14
674 HOUGANG AVE 8,0.20152729994487825,19
228 LOR 8 TOA PAYOH,0.352009315219116,18
404 YISHUN AVE 6,0.2105081631696122,15
121 PAYA LEBAR WAY,0.42464783958271646,27
7 JLN BATU,0.6172730606818354,18
426 TAMPINES ST 41,0.464051389053143,18
11 ST. GEORGE'S RD,0.45184680682723544,25
502D YISHUN ST 51,0.6149320948136754,13
118 SERANGOON NTH AVE 1,0.3390446238568973,19
223 SERANGOON AVE 4,0.43049861414487617,12
156 JLN TECK WHYE,0.29153646820789864,18
2 BEACH RD,0.1336878788232154,25
305 ANG MO KIO AVE 1,0.2455424671216533,16
225 SERANGOON AVE 4,0.3462539972282757,12
57 NEW UPP CHANGI RD,0.0,17
738 YISHUN ST 72,0.2715155104929087,15
476 TAMPINES ST 44,0.09920102796992662,18
254 PASIR RIS ST 21,0.1497688773107461,10
909 TAMPINES AVE 4,0.5116413275325697,14
389 YISHUN AVE 6,0.5235322158636435,12
269B COMPASSVALE LINK,0.21479795486492773,15
205B COMPASSVALE LANE,0.39528550652119665,15
217C SUMANG WALK,0.3688024820038357,18
123B RIVERVALE DR,0.100667039057958,16
140 JLN BT MERAH,0.6605778775801565,22
4 BOON KENG RD,0.38113703451114045,27
326D ANCHORVALE RD,0.1506454719284726,17
320 YISHUN CTRL,0.1301360078234894,14
61 NEW UPP CHANGI RD,0.18774734263227535,17
687 JURONG WEST CTRL 1,0.2477480928228845,11
148 RIVERVALE CRES,0.1798892413830447,18
236 PASIR RIS ST 21,0.22978284030208188,9
476A UPP SERANGOON VIEW,0.08303128648512884,11
344 BT BATOK ST 34,0.31603312617699825,16
813 JELLICOE RD,0.11441322042656614,29
870 YISHUN ST 81,0.4586205723218774,12
418 BEDOK NTH AVE 2,0.34543827366563773,21
24 TANGLIN HALT RD,0.5146193626097071,16
38C BENDEMEER RD,0.4012394860240953,27
979A BUANGKOK CRES,0.15606690067189113,16
314 SEMBAWANG DR,0.4546914122182076,11
460 CHOA CHU KANG AVE 4,0.4455750426820958,7
955 HOUGANG AVE 9,0.1531157458872043,19
652 SENJA LINK,0.3514658474341897,11
137 MARSILING RD,0.7275277314069152,6
104A ANG MO KIO ST 11,0.277457952487549,11
224C COMPASSVALE WALK,0.5430130714038406,17
178 BISHAN ST 13,0.3054331741525376,14
221 SERANGOON AVE 4,0.5358075594598586,13
474 SEMBAWANG DR,0.21042179291183163,13
170 ANG MO KIO AVE 4,0.34130327987234177,9
520B TAMPINES CTRL 8,0.6184133803522518,14
654 HOUGANG AVE 8,0.23277341292475082,19
232 CHOA CHU KANG CTRL,0.4471111459317944,14
117 BEDOK RESERVOIR RD,0.6112922003111646,13
301A PUNGGOL CTRL,0.0503492352019683,16
273C PUNGGOL PL,0.0,18
274A JURONG WEST AVE 3,0.38538810310989696,8
907 TAMPINES AVE 4,0.5159117104332849,14
333C ANCHORVALE LINK,0.38927018213213976,16
121A CANBERRA ST,1.166739804272002,10
747C BEDOK RESERVOIR CRES,0.07280786489793795,19
157 PASIR RIS ST 13,0.3085649923624469,11
201 HOUGANG ST 21,0.044044501185367145,16
717 WOODLANDS DR 70,0.17629561208081762,15
520 ANG MO KIO AVE 5,0.3278483263632114,13
941 TAMPINES AVE 5,0.45795250127310366,14
685C JURONG WEST CTRL 1,0.3816550016092203,10
591A MONTREAL LINK,0.8051373297012713,9
466 HOUGANG AVE 8,0.3264952363283787,15
419 ANG MO KIO AVE 10,0.13192659049640607,16
412 HOUGANG AVE 10,0.3019503424923983,15
570 CHOA CHU KANG ST 52,0.2800562056861414,8
268D PUNGGOL FIELD,0.28825324381724077,18
363B SEMBAWANG CRES,0.4731783469910076,18
6 ST. GEORGE'S LANE,0.19207919940606394,30
129 YISHUN ST 11,0.5905996485936159,15
432C YISHUN AVE 1,0.5607904348492573,13
623 ANG MO KIO AVE 9,0.9425849154396047,9
493E TAMPINES ST 43,0.2806166995807446,17
529 CHOA CHU KANG ST 51,0.10719871144704725,8
632C PUNGGOL DR,0.2709112397625188,14
195 PASIR RIS ST 12,0.32711132280410604,12
9 SELEGIE RD,0.20083517947620572,28
269A QUEEN ST,0.24660797559580291,25
269 BISHAN ST 24,0.13185550591561726,15
45 MARINE CRES,0.3453481581391243,13
472 PASIR RIS DR 6,0.27120106105750497,9
208 CHOA CHU KANG CTRL,0.4262353059432917,14
136 TECK WHYE LANE,0.1019256545440472,15
448 HOUGANG AVE 10,0.3831722525629018,17
558 CHOA CHU KANG NTH 6,0.2496213226894701,7
806 KING GEORGE'S AVE,0.038246370208048726,29
17 EUNOS CRES,0.2649414208677142,18
637 JURONG WEST ST 61,0.08162998766074114,9
339B KANG CHING RD,0.377620085922181,13
639 HOUGANG AVE 8,0.1322781191457408,18
551 WOODLANDS DR 44,0.33752059177524074,13
23 BENDEMEER RD,0.5746725503171446,27
502 ANG MO KIO AVE 5,0.56545587341536,10
124 POTONG PASIR AVE 1,0.35808985860863923,16
679A PUNGGOL DR,0.14992137170609124,16
178 ANG MO KIO AVE 4,0.3479508095609054,9
676A CHOA CHU KANG CRES,0.55694340117597,7
300 CANBERRA RD,0.46144465534560286,12
728 CLEMENTI WEST ST 2,0.27528758290046146,10
655 WOODLANDS RING RD,0.3289716368188983,13
673C EDGEFIELD PLAINS,0.23248588988677513,15
225 BISHAN ST 23,0.4464054801051748,16
216A BOON LAY AVE,0.42314723909560614,10
217 TAMPINES ST 23,0.15259333855248827,17
223A COMPASSVALE WALK,0.5193860754162264,16
617A PUNGGOL DR,0.24422991038506653,14
722 PASIR RIS ST 72,0.15601855539694115,5
622C PUNGGOL CTRL,0.04836494938804171,15
802C KEAT HONG CL,0.34702830087072634,12
541 WOODLANDS DR 16,0.28081941908027247,8
825 YISHUN ST 81,0.30677121593349593,11
527D PASIR RIS ST 51,0.0,16
136 YISHUN RING RD,0.4895343098458376,15
124 LOR 1 TOA PAYOH,0.6946875038489354,15
151 YUNG HO RD,0.4956099939915462,10
561 PASIR RIS ST 51,0.4411547914248539,16
301 JURONG EAST ST 32,0.503409501434915,17
678A JURONG WEST ST 64,0.42407303546436464,10
102 BEDOK NTH AVE 4,0.1393864946226688,21
629 PASIR RIS DR 3,0.1627038893495793,6
423 BT BATOK WEST AVE 2,0.6679360462508026,11
120A CANBERRA CRES,0.9600747360399758,11
188 BOON LAY DR,0.3219612815144517,12
431B YISHUN AVE 1,0.46731357624346864,13
895 TAMPINES ST 81,0.2907366251299235,16
1E CANTONMENT RD,0.21015792830599095,19
776 YISHUN AVE 2,0.12694862203011434,15
677B YISHUN RING RD,0.5131748354515507,15
235 BT BATOK EAST AVE 5,0.1197329562676253,16
181 BT BATOK WEST AVE 8,0.17926645651564077,19
253 TAMPINES ST 21,0.3563633120905545,16
58 STRATHMORE AVE,0.04624138543377533,18
206 BT BATOK ST 21,0.22551525831241878,19
617 BT PANJANG RING RD,0.2966143477326582,12
844 JURONG WEST ST 81,0.3380720616222537,8
19 BALAM RD,0.2649354709581846,16
111 BEDOK NTH RD,0.15657759967165974,20
740 BEDOK RESERVOIR RD,0.05740086197644734,18
436 ANG MO KIO AVE 10,0.24725005842086042,14
409 YISHUN RING RD,0.1442723791167582,15
486C TAMPINES AVE 9,0.4916947175727469,18
286 BT BATOK EAST AVE 3,0.13320215293709986,16
699A HOUGANG ST 52,0.28299548040731604,19
259 JURONG EAST ST 24,0.4643751992249265,20
895B WOODLANDS DR 50,0.43908708900370025,15
215 BT BATOK ST 21,0.4252564808756215,17
633A SENJA RD,0.21587334021471152,16
51 KENT RD,0.2432451536549927,28
65 TELOK BLANGAH DR,0.1828424547947898,12
989D JURONG WEST ST 93,0.2915570072903298,8
906 JURONG WEST ST 91,0.39674990758541867,7
47 TELOK BLANGAH DR,0.19075496014334156,11
162 TAMPINES ST 12,0.2258301075267835,15
172 BT BATOK WEST AVE 8,0.30719037290773865,21
536 PASIR RIS DR 1,0.1834284848103793,14
435B FERNVALE RD,0.23038554038579928,10
731 YISHUN ST 72,0.40377598467440684,15
149 RIVERVALE CRES,0.12653553412795782,19
514 BT BATOK ST 52,0.5415567853628689,16
90A TELOK BLANGAH ST 31,0.4972290094624629,12
132 ANG MO KIO AVE 3,0.22862136706416394,12
327 HOUGANG AVE 5,0.25025094523619035,14
207 BT BATOK ST 21,0.27230351953397813,18
507 PASIR RIS ST 52,0.36349939192132386,8
365A UPP SERANGOON RD,0.44753972736425235,15
661B JURONG WEST ST 64,0.3837045065294105,10
30 TELOK BLANGAH RISE,0.5414477481425521,13
133 CASHEW RD,0.4713597524804754,12
427 BT PANJANG RING RD,0.20839011367947186,10
86 WHAMPOA DR,0.06603802040588637,29
922 HOUGANG ST 91,0.392696244880552,19
407 TAMPINES ST 41,0.2725563282795704,17
252 COMPASSVALE ST,0.4427765814433811,20
357 CLEMENTI AVE 2,0.24109434061326088,16
688B WOODLANDS DR 75,0.14749733444017032,18
619C PUNGGOL DR,0.20667321258499977,14
18 CANTONMENT CL,0.4741771137841445,16
354 CLEMENTI AVE 2,0.09922274907382163,16
663A JURONG WEST ST 65,0.4323238901975002,8
341A SEMBAWANG CL,0.11711007552726241,13
22 SIN MING RD,0.4889391551968206,15
751 PASIR RIS ST 71,0.3201239690113433,5
324 SEMBAWANG CL,0.43921114657378096,14
741 TAMPINES ST 72,0.5334853495968542,9
409 SEMBAWANG DR,0.07513915588645456,13
413 PASIR RIS DR 6,0.3609200039925889,10
129 KIM TIAN RD,0.3981173656818347,22
404 BT BATOK WEST AVE 7,0.5662702831068656,13
690C WOODLANDS DR 75,0.15428821627117992,18
333 SERANGOON AVE 3,0.2087246950679698,9
623C PUNGGOL CTRL,0.14277452388922734,15
470B UPP SERANGOON CRES,0.34565269077836835,14
998B BUANGKOK CRES,0.3832468992679633,19
622B PUNGGOL CTRL,0.02073300491180097,15
633B SENJA RD,0.18817261084606884,16
914 HOUGANG ST 91,0.4696164274062132,19
627 HOUGANG AVE 8,0.34971740678275226,21
705 CHOA CHU KANG ST 53,0.386122720471895,11
318C YISHUN AVE 9,0.38687301691498716,11
736 PASIR RIS DR 10,0.11601984729696263,5
121 KIM TIAN PL,0.24944281884245015,23
233 SIMEI ST 4,0.4025947077410625,17
119 PASIR RIS ST 11,0.46006769122309055,15
304A ANCHORVALE LINK,0.4896085650805733,17
411 YISHUN RING RD,0.09472924376116826,15
245 BT BATOK EAST AVE 5,0.2176268578791223,16
229 JURONG EAST ST 21,0.5817451007028793,17
507 BT BATOK ST 52,0.5776680495445486,16
667D JURONG WEST ST 65,0.4505053872287025,9
392 YISHUN AVE 6,0.47281134522358476,11
336 JURONG EAST AVE 1,0.542415123555372,11
110 ANG MO KIO AVE 4,0.3305302014896546,12
336A YISHUN ST 31,0.2876791844186372,12
510 JURONG WEST ST 52,0.3321537279793322,11
32 CASSIA CRES,0.20025109512262115,24
155 BEDOK STH AVE 3,0.8037371356620572,12
767 PASIR RIS ST 71,0.45039551420120943,5
295 TAMPINES ST 22,0.3667962335938449,12
126 BEDOK RESERVOIR RD,0.3677657566003959,13
116 LOR 2 TOA PAYOH,0.8453397616188326,14
470A FERNVALE LINK,0.28551983118213425,9
807B CHOA CHU KANG AVE 1,0.16984339448347974,13
227 PENDING RD,0.31343837613433484,11
626 BEDOK RESERVOIR RD,0.1762581055422901,16
654 JLN TENAGA,0.4673966850302502,10
672 JLN DAMAI,0.5996336910353844,13
456 CHOA CHU KANG AVE 4,0.4408719560000839,8
933 JURONG WEST ST 91,0.18657219812967962,8
622 BT BATOK CTRL,0.07936287917787858,17
715 CLEMENTI WEST ST 2,0.21510124815973442,9
159 BISHAN ST 13,0.7009803032153218,14
225C COMPASSVALE WALK,0.46543698641372205,17
503 BT BATOK ST 52,0.5223729602017806,17
143 RIVERVALE DR,0.27559697031437613,18
571 HOUGANG ST 51,0.09973557747605714,19
279 TOH GUAN RD,0.6426692566653843,18
318A ANCHORVALE LINK,0.349204009328273,17
442C BT BATOK WEST AVE 8,1.0832000333024443,12
319 CLEMENTI AVE 4,0.2454354636936781,13
866 WOODLANDS ST 83,0.2511978058227136,15
102 LENGKONG TIGA,0.21406622293062755,17
508 CHOA CHU KANG ST 51,0.4408737275001985,9
748 WOODLANDS CIRCLE,0.30510179599211845,14
17 DOVER CRES,0.3552046247725633,19
363 BT BATOK ST 31,0.2504818538840502,14
102 HENDERSON CRES,0.4996181661278008,22
33 CHAI CHEE AVE,0.18426453281522726,22
232 ANG MO KIO AVE 3,0.10164526616566175,13
273A JURONG WEST AVE 3,0.2948353135172718,8
640 CHOA CHU KANG ST 64,0.36567751683284816,8
859A TAMPINES AVE 5,0.4053797685263137,13
613 WOODLANDS AVE 4,0.3416473016421859,14
762 YISHUN ST 72,0.08922463756689177,15
174 ANG MO KIO AVE 4,0.22873494128986183,9
671A JURONG WEST ST 65,0.5369180363868098,9
209 BT BATOK ST 21,0.3624465830817099,19
264B COMPASSVALE BOW,0.0955105869005949,15
464 TAMPINES ST 44,0.23532772514448444,19
632 JURONG WEST ST 65,0.3816273351026867,9
227 BT BATOK CTRL,0.39940729701564925,17
849 YISHUN RING RD,0.0004796767629043061,13
135 JLN BT MERAH,0.47583808648017956,22
290 CHOA CHU KANG AVE 3,0.18847844604239145,9
736 TAMPINES ST 72,0.4034688570083704,11
43 CAMBRIDGE RD,0.0,28
466 CRAWFORD LANE,0.3645731017889368,26
361 YUNG AN RD,0.10728309905901798,15
230B TAMPINES ST 24,0.3201353344664118,18
124 PAYA LEBAR WAY,0.3577362836158729,27
277 YISHUN ST 22,0.2107531721258902,12
96A HENDERSON RD,0.3830179133256594,19
104 WOODLANDS ST 13,0.6009224277448347,8
368 TAMPINES ST 34,0.3264105388396511,16
10 HAIG RD,0.12792983819342232,28
255 BISHAN ST 22,0.49804955253246674,17
162C RIVERVALE CRES,0.5077909326198545,16
101D PUNGGOL FIELD,0.371010323334601,17
385 TAMPINES ST 32,0.18022765810848387,15
153 YUNG HO RD,0.5297482886836908,9
620 YISHUN RING RD,0.2296447438584691,15
30A HOLLAND CL,0.37061579123165117,14
633B PUNGGOL DR,0.32732661013634146,13
105 BT PURMEI RD,0.8373336914853359,14
612 HOUGANG AVE 8,0.4505631120434107,19
226 JURONG EAST ST 21,0.5685947765526062,18
518 CHOA CHU KANG ST 51,0.1565564021644476,9
136 JLN BT MERAH,0.5269742508838298,22
237 TAMPINES ST 21,0.15166896907647867,18
453 TAMPINES ST 42,0.3748005574086142,17
365 YISHUN RING RD,0.3241753657751873,14
685B JURONG WEST ST 64,0.41980865673945783,10
412 SEMBAWANG DR,0.09720976737256269,13
320 ANG MO KIO AVE 1,0.13293749925321854,17
106 JLN DUSUN,0.26468638625654994,18
